entry_date,exit_date,profit_pct
2024-12-11,2024-12-24,-6.799465835744494
2024-12-31,2025-01-13,-11.064554875834517
2025-06-25,2025-08-07,-0.1372997711670446
2025-08-20,2025-11-06,-5.650459921156363
