entry_date,exit_date,profit_pct
2024-11-27,2024-12-26,-3.116861979166665
2025-01-03,2025-01-06,-7.528615186200229
2025-02-25,2025-02-28,-3.60306131223666
2025-03-07,2025-03-17,-4.448972660893187
2025-03-18,2025-07-28,13.372982158028881
