entry_date,exit_date,profit_pct
2024-11-27,2024-12-03,-9.831146373715795
2024-12-06,2024-12-12,-4.232294010500375
2025-01-07,2025-02-21,-4.9116452639666335
2025-03-21,2025-10-23,32.13472015849431
