entry_date,exit_date,profit_pct
2025-05-09,2025-06-19,-5.109386026817226
2025-08-26,2025-08-28,-0.9095576908970779
2025-09-01,2025-09-29,-2.557415054698251
2025-10-01,2025-10-13,-8.018375443725207
