entry_date,exit_date,profit_pct
2024-11-29,2024-12-23,-3.017556693489393
2025-01-07,2025-01-14,-3.7344398340248843
2025-01-31,2025-02-25,-4.89559571854711
2025-02-27,2025-02-28,-4.008513657325277
2025-03-19,2025-04-04,-8.654013581751686
2025-06-09,2025-06-23,-7.932310946589107
2025-06-24,2025-06-25,-0.9665427509293765
2025-06-26,2025-07-02,-2.6951672862453533
2025-07-08,2025-07-16,-2.112284602556993
2025-08-25,2025-08-26,-2.0860740462319156
