entry_date,exit_date,profit_pct
2024-11-19,2024-11-26,-6.266724486234359
2024-12-05,2025-02-17,0.26564515197598
2025-02-19,2025-02-28,-17.710886165867525
2025-04-02,2025-05-26,-56.67435917840437
