entry_date,exit_date,profit_pct
2024-12-19,2025-01-20,-1.6321599920735608
2025-03-06,2025-03-19,-13.31631528685815
2025-03-27,2025-04-07,-11.021821987264396
2025-04-17,2025-09-04,43.30607299712252
2025-09-12,2025-09-23,-4.600472100848777
