entry_date,exit_date,profit_pct
2024-12-09,2024-12-19,-3.68949361029315
2025-01-02,2025-01-06,-3.4356629653821003
2025-03-12,2025-04-09,-2.0368660608711147
2025-04-15,2025-04-30,-4.6735726331004575
2025-05-20,2025-10-16,-85.34810382469476
