entry_date,exit_date,profit_pct
2024-11-25,2025-01-10,-5.169125765331727
2025-01-31,2025-02-24,-3.8720516737831376
2025-03-26,2025-05-30,-1.6847773655730116
2025-06-25,2025-09-26,3.0427000767067245
