entry_date,exit_date,profit_pct
2024-12-03,2024-12-31,-5.103021244795566
2025-03-17,2025-04-07,-16.310549278442775
2025-05-15,2025-07-29,-0.9689049121225802
2025-08-25,2025-08-26,-4.907839218298917
