entry_date,exit_date,profit_pct
2024-11-27,2024-12-17,-3.7039901020723853
2025-01-17,2025-01-27,-5.605252044381311
2025-02-04,2025-02-12,-5.341581076875201
2025-03-20,2025-04-07,-8.151124768545879
2025-04-21,2025-07-25,7.425704361250486
