entry_date,exit_date,profit_pct
2024-12-03,2024-12-19,-6.3169293707135115
2025-01-21,2025-01-29,-5.902273826802141
2025-01-30,2025-02-11,-6.7803030303030365
2025-03-24,2025-08-01,11.45575877409787
2025-09-16,2025-09-26,-3.9875656554829164
