entry_date,exit_date,profit_pct
2024-11-21,2025-01-21,8.20356085965167
2025-04-01,2025-04-08,-0.3924228477302412
2025-04-17,2025-05-15,-5.8600108518719445
2025-06-02,2025-07-29,0.16897901102809174
2025-10-20,2025-11-06,-5.2204176334106736
