entry_date,exit_date,profit_pct
2024-12-04,2025-01-08,-5.251882230519687
2025-03-26,2025-04-04,-8.207742316784879
2025-05-08,2025-06-16,-3.306983827688719
2025-06-27,2025-07-29,-5.480022197558273
