entry_date,exit_date,profit_pct
2024-11-27,2025-03-03,1.1504452825404787
2025-03-11,2025-08-08,11.76523647734447
2025-08-22,2025-08-28,-2.70004655252677
2025-09-16,2025-10-01,-3.733264675592173
