entry_date,exit_date,profit_pct
2025-01-09,2025-03-05,-1.370992681166897
2025-04-02,2025-06-17,1.1038777243135973
2025-06-25,2025-07-04,-3.2667554371948473
2025-07-07,2025-07-09,-0.7323688969258507
2025-09-03,2025-09-05,-2.8975009054690326
