entry_date,exit_date,profit_pct
2024-11-14,2024-11-21,-3.581568775014547
2024-11-29,2024-12-03,-3.0908405578590368
2025-04-24,2025-05-05,-3.15298152028957
2025-07-04,2025-07-25,-3.936100956482554
2025-09-08,2025-09-29,-5.541744354671639
